"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 31 16:52:19 CST 2020","Thu Dec 31 16:52:20 CST 2020","1034","test_cases","test_checkRegister","","","","test_checkRegister[cases0]",""
"passed","Thu Dec 31 16:52:20 CST 2020","Thu Dec 31 16:52:20 CST 2020","27","test_cases","test_checkRegister","","","","test_checkRegister[cases2]",""
"passed","Thu Dec 31 16:52:20 CST 2020","Thu Dec 31 16:52:20 CST 2020","41","test_cases","test_updateUserInfo","","","","test_modifyUserInfo[cases0]",""
"passed","Thu Dec 31 16:52:20 CST 2020","Thu Dec 31 16:52:20 CST 2020","23","test_cases","test_login","","","","test_login[cases1]",""
"passed","Thu Dec 31 16:52:20 CST 2020","Thu Dec 31 16:52:20 CST 2020","23","test_cases","test_login","","","","test_login[cases2]",""
"passed","Thu Dec 31 16:52:20 CST 2020","Thu Dec 31 16:52:20 CST 2020","20","test_cases","test_updateUserInfo","","","","test_modifyUserInfo[cases1]",""
"passed","Thu Dec 31 16:52:20 CST 2020","Thu Dec 31 16:52:20 CST 2020","32","test_cases","test_login","","","","test_login[cases0]",""
"passed","Thu Dec 31 16:52:20 CST 2020","Thu Dec 31 16:52:20 CST 2020","30","test_cases","test_checkRegister","","","","test_checkRegister[cases1]",""
